PLAYER_ID,PLAYER_NAME,PRIMARY_POS,HEIGHT_CM,WEIGHT_KG,G,A,GP,PPG,PIM,LEAGUE_YEAR
38032,Kevin Connauton,D,183,94,1,7,50,0.16,22,2018-2019
38039,Nate Schmidt,D,180,77,9,21,61,0.491803278688525,8,2018-2019
38054,Wade Megan,C,178,79,0,1,11,0.0909090909090909,2,2018-2019
38059,Tim Schaller,C,185,84,3,7,47,0.212765957446809,9,2018-2019
38063,Corban Knight,C,180,77,1,3,23,0.173913043478261,0,2018-2019
38066,Ben Hanowski,RW,180,79,0,2,11,0.181818181818182,2,2013-2014
38067,Nick Leddy,D,191,97,4,22,82,0.317073170731707,18,2018-2019
38081,Chris Wideman,D,185,80,2,5,25,0.28,18,2018-2019
38167,Fred Boimistruck,D,191,92,2,3,26,0.192307692307692,13,1982-1983
38170,Mel Bridgman,C,185,86,4,3,15,0.466666666666667,10,1988-1989
38177,Paul Ysebaert,LW,183,91,0,1,10,0.1,2,1998-1999
38197,Nate Prosser,D,178,80,0,0,15,0,2,2018-2019
38233,Luke Glendening,C,191,88,10,13,78,0.294871794871795,15,2018-2019
38281,Kevan Miller,D,178,78,0,7,39,0.179487179487179,35,2018-2019
38345,Tony Currie,RW,185,92,3,8,13,0.846153846153846,2,1984-1985
38449,Bill Derlago,C,188,107,6,11,48,0.354166666666667,18,1986-1987
38455,Dean Evason,C,178,80,7,7,67,0.208955223880597,38,1995-1996
38459,Bryan Fogarty,D,185,83,5,2,21,0.333333333333333,34,1994-1995
38473,Tomas Jelinek,RW,185,95,7,6,49,0.26530612244898,52,1992-1993
38477,Brad Jones,C,180,84,7,10,48,0.354166666666667,44,1991-1992
38495,Lane Lambert,RW,185,91,2,2,13,0.307692307692308,23,1988-1989
38570,Mark Lofthouse,RW,183,88,8,4,28,0.428571428571429,18,1982-1983
38576,Morris Lukowich,LW,186,91,14,21,60,0.583333333333333,64,1986-1987
38621,Travis Boyd,C,185,76,5,15,53,0.377358490566038,6,2018-2019
38622,Rocco Grimaldi,C,190,91,5,8,53,0.245283018867925,10,2018-2019
38624,J.T. Miller,C,191,84,13,34,75,0.626666666666667,30,2018-2019
38628,Robbie Russo,D,175,83,0,0,19,0,2,2016-2017
38664,Jim Hamilton,LW,188,84,2,1,11,0.272727272727273,0,1984-1985
38671,Ivan Hlinka,C,193,98,19,44,65,0.969230769230769,12,1982-1983
38703,William Nylander,RW,183,82,7,20,54,0.5,16,2018-2019
38705,Andr・E Burakovsky,LW,186,87,12,13,76,0.328947368421053,14,2018-2019
38808,Chad Billins,D,185,91,0,3,10,0.3,0,2013-2014
38867,Keith Osborne,RW,183,88,1,1,11,0.181818181818182,8,1992-1993
39017,Gustav Olofsson,D,178,80,0,8,41,0.195121951219512,14,2017-2018
39022,Lucas Wallmark,C,185,79,10,18,81,0.345679012345679,36,2018-2019
39029,Vladislav Namestnikov,C,174,78,11,20,78,0.397435897435897,44,2018-2019
39057,Ryan Garbutt,W,183,95,2,1,27,0.111111111111111,20,2016-2017
39068,Harry Zolnierczyk,LW,180,84,2,2,24,0.166666666666667,10,2016-2017
39199,Brandon Bollig,LW,189,90,2,2,54,0.0740740740740741,103,2015-2016
39202,Colin Patterson,F,176,86,4,2,36,0.166666666666667,22,1992-1993
39213,Brent Peterson,LW,183,85,2,1,20,0.15,0,1998-1999
39220,Mark Fusco,D,188,90,3,8,63,0.174603174603175,40,1984-1985
39225,Brad Hunt,D,185,84,5,7,42,0.285714285714286,8,2018-2019
39268,Ken Hodge Jr.,C,180,86,2,7,25,0.36,2,1992-1993
39285,Bob Beers,D,185,88,3,4,27,0.259259259259259,8,1996-1997
39306,Mark Vermette,RW,182,87,1,0,10,0.1,8,1991-1992
39314,Joe Murphy,RW,198,98,1,5,14,0.428571428571429,20,2000-2001
39330,Greg Theberge,D,180,82,1,2,13,0.230769230769231,4,1983-1984
39372,Nic Dowd,C,175,75,8,14,64,0.34375,20,2018-2019
39429,Chris Wagner,W,191,94,12,7,76,0.25,51,2018-2019
39553,Randy Velischek,D,188,91,2,3,38,0.131578947368421,22,1991-1992
39554,Rob Ramage,D,183,93,0,2,21,0.0952380952380952,16,1993-1994
39601,Christopher Tanev,D,183,80,2,10,55,0.218181818181818,18,2018-2019
39648,Keith Redmond,LW,163,73,1,0,12,0.0833333333333333,20,1993-1994
39653,Scott Harrington,D,175,64,2,15,73,0.232876712328767,23,2018-2019
39656,Trevor Halverson,LW,188,93,0,4,17,0.235294117647059,28,1998-1999
39747,Mike Crowley,D,184,82,1,10,39,0.282051282051282,20,2000-2001
39849,Rick MacLeish,LW,183,84,10,22,54,0.592592592592593,8,1983-1984
39850,Bob Manno,D,189,95,10,22,74,0.432432432432432,32,1984-1985
39851,Nevin Markwart,LW,178,75,5,7,28,0.428571428571429,69,1991-1992
39884,Robert Mongrain,C,191,89,2,3,11,0.454545454545455,2,1985-1986
39886,Mike Rogers,C,185,92,2,3,17,0.294117647058824,2,1985-1986
39888,Pierre Larouche,C,188,88,3,9,10,43862,13,1987-1988
40064,Tyler Pitlick,C,178,75,8,4,47,0.25531914893617,6,2018-2019
40194,Danny Biega,D,177,83,0,2,10,0.2,0,2014-2015
40243,Kevin Hayes,C,185,77,19,36,71,0.774647887323944,12,2018-2019
40249,Alexei Marchenko,D,178,84,1,7,41,0.195121951219512,12,2016-2017
40265,Nick Bjugstad,C,174,82,14,12,64,0.40625,30,2018-2019
40624,Joel Armia,RW,183,82,13,10,57,0.403508771929825,14,2018-2019
40890,Greg Adams,LW,185,90,11,12,60,0.383333333333333,10,2000-2001
40891,Greg Adams,LW,180,82,4,10,35,0.4,33,1989-1990
40904,Jim Agnew,D,187,93,0,0,16,0,68,1992-1993
40925,Dave Hunter,LW,183,93,6,6,66,0.181818181818182,83,1988-1989
40927,Lyndon Byers,LW,180,86,4,1,18,0.277777777777778,122,1992-1993
40929,Terry Carkner,D,192,89,2,9,62,0.17741935483871,54,1998-1999
40930,Joey Kocur,RW,188,91,2,5,39,0.179487179487179,87,1998-1999
40977,Rick Lapointe,D,188,104,0,4,20,0.2,18,1985-1986
40978,Micah Aivazoff,C,188,84,0,1,12,0.0833333333333333,6,1995-1996
41014,Jiri Sekac,LW,183,88,1,5,39,0.153846153846154,16,2015-2016
41048,Mike Allison,RW,185,91,2,11,55,0.236363636363636,78,1989-1990
41131,Peter Ambroziak,LW,193,91,0,1,12,0.0833333333333333,0,1994-1995
41136,Perry Anderson,LW,183,90,4,8,48,0.25,143,1991-1992
41138,Russ Anderson,D,190,95,1,1,14,0.142857142857143,20,1984-1985
41159,Mike Antonovich,LW,188,88,3,5,38,0.210526315789474,16,1983-1984
41184,Morgan Rielly,D,193,91,20,52,82,0.878048780487805,14,2018-2019
41288,Ted Nolan,LW,189,95,1,1,18,0.111111111111111,34,1985-1986
41315,Ed Olczyk,C,186,91,2,2,33,0.121212121212121,12,1999-2000
41317,Bobby Dollas,D,183,92,1,1,21,0.0952380952380952,18,2000-2001
41493,Charlie Simmer,LW,178,82,11,17,50,0.56,24,1987-1988
41621,Oskar Sundqvist,C,175,80,14,17,74,0.418918918918919,22,2018-2019
41630,Dmitri Tertyshny,D,175,82,2,8,62,0.161290322580645,30,1998-1999
41631,Francis B・Elanger,LW,185,84,0,0,10,0,29,2000-2001
41649,Yanick Dupr・E,LW,178,90,2,0,12,0.166666666666667,8,1995-1996
41684,Paul Laus,D,178,90,4,3,45,0.155555555555556,157,2001-2002
41686,Dale Krentz,F,197,103,3,3,16,0.375,4,1988-1989
41689,Steve Ludzik,C,183,93,0,1,11,0.0909090909090909,6,1989-1990
41698,Jeff Batters,D,193,100,0,0,10,0,21,1994-1995
41768,Ryan Murray,D,178,79,1,28,56,0.517857142857143,10,2018-2019
41985,Claude Julien,D,189,95,0,1,13,0.0769230769230769,25,1985-1986
42021,Alain Vigneault,D,185,91,1,3,28,0.142857142857143,39,1982-1983
42022,Lindy Ruff,D,188,82,0,1,14,0.0714285714285714,27,1990-1991
42036,Peter Laviolette,D,193,81,0,0,12,0,6,1988-1989
42057,Steve Moore,C,184,81,5,7,57,0.210526315789474,37,2003-2004
42226,Jim Sandlak,RW,191,97,4,2,33,0.181818181818182,6,1995-1996
42266,Vladimir Ruzicka,C,189,100,5,13,42,0.428571428571429,14,1993-1994
42274,Anatoli Semyonov,C,188,83,2,4,25,0.24,2,1996-1997
42289,Nikolai Borschevsky,RW,178,74,1,3,12,0.333333333333333,6,1995-1996
42291,Jiri Latal,D,174,93,1,2,10,0.3,4,1991-1992
42362,Todd Simon,C,191,103,0,1,15,0.0666666666666667,0,1993-1994
42378,Jean-Fran・Eois Sauv・E,C,182,89,2,3,14,0.357142857142857,4,1986-1987
42383,Andr・E Savard,C,180,93,9,10,35,0.542857142857143,8,1984-1985
42384,Jacques Richard,C,178,84,9,14,35,0.657142857142857,6,1982-1983
42386,Reggie Leach,RW,180,86,15,17,78,0.41025641025641,13,1982-1983
42412,Sandy Moger,RW,185,82,3,2,42,0.119047619047619,26,1998-1999
42434,Roman Lyubimov,LW,178,84,4,2,47,0.127659574468085,8,2016-2017
42435,Mikhail Grigorenko,C,185,84,10,13,75,0.306666666666667,18,2016-2017
42450,Jaroslav Pouzar,LW,180,90,2,3,12,0.416666666666667,6,1986-1987
42457,Darryl Laplante,C,183,87,0,6,30,0.2,10,1999-2000
42468,Rob Brown,RW,180,86,10,13,50,0.46,10,1999-2000
42479,Curt Giles,D,192,95,0,4,48,0.0833333333333333,40,1992-1993
42488,Craig Hartsburg,D,197,92,4,14,30,0.6,47,1988-1989
42489,Tony Tanti,LW,185,80,15,16,70,0.442857142857143,100,1991-1992
42495,Dave Poulin,C,183,100,4,5,29,0.310344827586207,10,1994-1995
42499,Kelly Chase,RW,184,84,0,1,25,0.04,118,1999-2000
42653,Shaun Van Allen,C,188,88,2,10,73,0.164383561643836,80,2003-2004
42828,Chris Wells,C,194,108,0,0,13,0,14,1999-2000
42830,Jiri Bubla,D,188,99,6,24,43,0.697674418604651,30,1985-1986
42836,Helmuts Balderis,RW,188,93,3,6,26,0.346153846153846,2,1989-1990
42854,Vaclav Nedomansky,C,183,93,14,17,57,0.543859649122807,2,1982-1983
42942,Sergei Starikov,D,180,84,0,1,16,0.0625,8,1989-1990
42946,Sergejs Zoltoks,C,180,82,14,17,70,0.442857142857143,19,2003-2004
42947,Roman Oksiuta,RW,188,92,6,7,35,0.371428571428571,22,1996-1997
43116,Vladimir Tsyplakov,LW,185,74,7,7,36,0.388888888888889,10,2000-2001
43201,Danny Gare,RW,188,100,1,3,18,0.222222222222222,6,1986-1987
43204,Jimmy Watson,D,183,86,3,9,76,0.157894736842105,99,1981-1982
43320,Petr Svoboda,D,185,91,1,2,18,0.166666666666667,10,2000-2001
43326,Cory Cross,D,175,84,3,5,56,0.142857142857143,59,2005-2006
43419,Miikka Salom・Eki,W,175,66,3,4,37,0.189189189189189,8,2018-2019
43497,Rasmus Ristolainen,D,185,86,5,38,78,0.551282051282051,38,2018-2019
43543,Olli M・E・Ett・E,D,183,82,1,13,60,0.233333333333333,12,2018-2019
43584,Artturi Lehkonen,LW,175,75,11,20,82,0.378048780487805,32,2018-2019
43871,Sergei Kalinin,C,183,83,2,2,43,0.0930232558139535,15,2016-2017
43991,Andreas Johnsson,LW,178,77,20,23,73,0.589041095890411,32,2018-2019
44159,Ed Beers,LW,188,97,18,21,57,0.684210526315789,32,1985-1986
44160,Charlie Bourgeois,D,189,88,0,1,31,0.032258064516129,78,1987-1988
44271,Jordan Martinook,W,188,87,15,10,82,0.304878048780488,38,2018-2019
44567,Teuvo Ter・Ev・Einen,LW,173,79,21,55,82,0.926829268292683,12,2018-2019
44789,Ryan Strome,C,180,88,19,16,81,0.432098765432099,64,2018-2019
45134,Jean-Gabriel Pageau,C,184,83,4,8,39,0.307692307692308,14,2018-2019
45164,Xavier Ouellet,D,178,73,0,3,19,0.157894736842105,13,2018-2019
45243,Josh Currie,RW,178,84,2,3,21,0.238095238095238,2,2018-2019
45261,Jonathan Huberdeau,LW,185,87,30,62,82,1.1219512195122,40,2018-2019
45282,Phillip Danault,C,178,80,12,41,81,0.654320987654321,39,2018-2019
45398,Barclay Goodrow,C,183,82,7,10,82,0.207317073170732,76,2018-2019
45410,Zack Mitchell,RW,183,82,3,2,23,0.217391304347826,4,2017-2018
45411,Alan Quine,C,185,89,3,2,13,0.384615384615385,6,2018-2019
45417,Connor Murphy,D,185,84,5,8,52,0.25,40,2018-2019
45418,Blake Pietila,LW,178,79,0,1,19,0.0526315789473684,6,2018-2019
45419,Jake McCabe,D,177,82,4,10,59,0.23728813559322,35,2018-2019
45426,Markus H・Ennik・Einen,LW,185,78,4,3,44,0.159090909090909,2,2018-2019
45473,Micheal Ferland,LW,189,90,17,23,71,0.563380281690141,58,2018-2019
45496,Dean Sylvester,RW,175,81,5,6,43,0.255813953488372,8,2000-2001
45512,Ryan Johansen,C,193,95,14,50,80,0.8,42,2018-2019
45525,Brandon Davidson,D,178,79,0,1,10,0.1,15,2018-2019
45550,Nick Cousins,C,185,82,7,20,81,0.333333333333333,35,2018-2019
45554,Brett Ritchie,RW,180,70,4,2,53,0.113207547169811,57,2018-2019
45560,Vincent Trocheck,C,188,80,10,24,55,0.618181818181818,54,2018-2019
45567,Stefan Noesen,RW,168,68,3,5,41,0.195121951219512,28,2018-2019
45584,Cody Ceci,D,183,81,7,19,74,0.351351351351351,18,2018-2019
45587,Boone Jenner,C,190,88,16,22,77,0.493506493506494,42,2018-2019
45596,Dougie Hamilton,D,187,83,18,21,82,0.475609756097561,54,2018-2019
45600,Joseph Cramarossa,C,178,79,4,6,59,0.169491525423729,60,2016-2017
45603,Dylan DeMelo,D,181,80,4,18,77,0.285714285714286,32,2018-2019
45606,Seth Griffith,C,191,94,2,1,21,0.142857142857143,6,2017-2018
45615,Taylor Leier,LW,183,84,1,4,39,0.128205128205128,6,2017-2018
45633,Adam Lowry,C,183,74,12,11,78,0.294871794871795,33,2018-2019
45687,Connor Brickley,C,185,81,1,3,14,0.285714285714286,9,2018-2019
45871,David Dziurzynski,LW,188,96,1,3,14,0.285714285714286,9,2015-2016
45906,Scott Mayfield,D,188,103,4,15,79,0.240506329113924,68,2018-2019
46009,Nick Lappin,RW,191,86,0,0,11,0,0,2018-2019
46460,Mark Napier,RW,175,73,11,17,66,0.424242424242424,33,1988-1989
46889,Blake Coleman,C,185,77,22,14,78,0.461538461538462,71,2018-2019
46947,Danny DeKeyser,D,178,80,5,15,52,0.384615384615385,39,2018-2019
46952,Ryan Carpenter,C,179,87,5,13,68,0.264705882352941,8,2018-2019
47048,Stephen Leach,RW,185,83,2,3,56,0.0892857142857143,24,1999-2000
47079,Normand Lacombe,RW,180,86,11,20,74,0.418918918918919,27,1990-1991
47083,Chris Pryor,D,180,90,0,0,10,0,24,1989-1990
47084,Jay Miller,LW,183,90,4,7,67,0.164179104477612,249,1991-1992
47128,Bob Francis,C,185,93,2,0,14,0.142857142857143,0,1982-1983
47188,Bob Gould,RW,188,91,8,17,77,0.324675324675325,92,1989-1990
47273,Markus Nutivaara,D,180,74,5,16,80,0.2625,6,2018-2019
47348,Jamie Hislop,RW,185,93,1,8,27,0.333333333333333,2,1983-1984
47448,John Gruden,D,185,79,1,0,11,0.0909090909090909,6,2003-2004
47508,Viktor Antipin,D,180,86,0,10,47,0.212765957446809,18,2017-2018
47762,Josh Manson,D,185,77,3,13,74,0.216216216216216,62,2018-2019
48393,Colton Sissons,C,178,75,15,15,75,0.4,23,2018-2019
48463,Paul Reinhart,D,175,88,17,40,67,0.850746268656716,30,1989-1990
48565,Sheldon Kennedy,RW,180,73,8,10,56,0.321428571428571,30,1996-1997
48614,Kerry Huffman,D,185,91,5,12,47,0.361702127659574,69,1995-1996
48617,Dick Redmond,D,180,75,0,0,17,0,4,1981-1982
49042,Aaron Ekblad,D,175,77,13,24,82,0.451219512195122,47,2018-2019
49098,Brian Curran,D,185,94,1,0,26,0.0384615384615385,61,1993-1994
49315,Ryan Dzingel,LW,168,66,26,30,78,0.717948717948718,29,2018-2019
49317,Colin Campbell,D,180,86,1,5,57,0.105263157894737,124,1984-1985
49938,Sean Kuraly,C,183,86,8,13,71,0.295774647887324,38,2018-2019
50019,Esa Lindell,D,195,87,11,21,82,0.390243902439024,33,2018-2019
50044,Aleksander Barkov,C,188,77,35,61,82,1.17073170731707,8,2018-2019
50100,Chris Snell,D,185,94,2,7,32,0.28125,22,1994-1995
50102,Pat Boutette,C,187,93,7,11,47,0.382978723404255,75,1984-1985
50137,Walt McKechnie,C,185,93,14,29,64,0.671875,42,1982-1983
50147,Scott Arniel,LW,186,93,5,3,29,0.275862068965517,20,1991-1992
50149,Cam Russell,D,168,73,1,2,42,0.0714285714285714,94,1998-1999
50291,Jordan Schmaltz,D,178,82,0,2,20,0.1,2,2018-2019
51362,Warren Rychel,LW,170,86,0,2,28,0.0714285714285714,63,1998-1999
51692,Dave Sacco,C,180,88,4,10,23,0.608695652173913,18,1995-1996
51926,Joakim Ryan,D,178,66,0,7,44,0.159090909090909,15,2018-2019
51927,Tony Twist,LW,188,97,2,6,63,0.126984126984127,149,1998-1999
51948,Link Gaetz,D,180,79,6,6,48,0.25,326,1991-1992
51953,Sasha Lakovic,LW,175,86,0,3,16,0.1875,59,1998-1999
52006,Shane Churla,RW,175,77,0,1,45,0.0222222222222222,106,1996-1997
52007,Kris King,LW,175,80,1,0,13,0.0769230769230769,8,2000-2001
52325,Ronnie Stern,RW,185,91,4,5,67,0.134328358208955,151,1999-2000
52328,Nick Kypreos,LW,188,93,3,2,35,0.142857142857143,62,1996-1997
52429,Tiger Williams,LW,180,82,6,0,28,0.214285714285714,93,1987-1988
52483,Rob Pearson,RW,183,91,1,2,18,0.166666666666667,37,1996-1997
52484,Alan May,LW,175,88,2,3,34,0.147058823529412,119,1994-1995
52580,Veli-Pekka Ketola,C,187,108,9,5,44,0.318181818181818,4,1981-1982
52798,Darren Dietz,D,193,100,1,4,13,0.384615384615385,13,2015-2016
52878,Randy Holt,D,188,90,0,0,26,0,74,1983-1984
52896,Craig Millar,D,196,120,1,1,21,0.0952380952380952,16,2000-2001
52917,Darrin Shannon,LW,185,88,2,12,58,0.241379310344828,26,1997-1998
52950,Garrett Burnett,LW,183,84,1,2,39,0.0769230769230769,184,2003-2004
52962,Ryan McGill,D,196,98,0,0,20,0,21,1994-1995
52968,Mark Janssens,C,193,96,0,0,28,0,33,2000-2001
53008,Dave Semenko,LW,194,93,2,3,70,0.0714285714285714,107,1987-1988
53064,Ron Duguay,C,184,98,7,17,70,0.342857142857143,48,1988-1989
53190,Stan Jonathan,LW,180,82,0,3,20,0.15,13,1982-1983
53191,Matt Johnson,LW,173,82,7,1,57,0.140350877192982,177,2003-2004
53419,R・Eginald Savage,RW,189,97,3,4,17,0.411764705882353,16,1993-1994
53542,Matt Dumba,D,195,95,12,10,32,0.6875,21,2018-2019
53732,Robert Cimetta,LW,183,88,4,3,24,0.291666666666667,12,1991-1992
53735,Fran・Eois Leroux,D,190,85,1,2,50,0.06,140,1997-1998
53737,ﾉric Charron,D,170,65,0,0,21,0,37,1999-2000
53837,Dave Snuggerud,RW,185,96,4,7,39,0.282051282051282,14,1992-1993
53840,Wayne Presley,RW,188,95,6,8,80,0.175,85,1995-1996
53872,Brian Loney,RW,178,79,2,3,12,0.416666666666667,6,1995-1996
53875,Mike Ridley,C,178,84,20,32,75,0.693333333333333,42,1996-1997
53885,Bob Boughner,D,191,89,1,6,41,0.170731707317073,54,2005-2006
53937,David Fenyves,D,183,92,1,4,40,0.125,28,1990-1991
53972,Peter John Lee,LW,180,82,13,13,63,0.412698412698413,10,1982-1983
54012,Graeme Townshend,RW,188,91,0,0,14,0,9,1993-1994
54014,Ed Kea,D,185,93,0,5,46,0.108695652173913,24,1982-1983
54020,R・Ejean Houle,RW,188,92,2,3,16,0.3125,8,1982-1983
54181,Dave Cameron,C,180,91,9,12,67,0.313432835820896,85,1983-1984
54226,Frantisek Cernik,RW,186,87,5,4,49,0.183673469387755,13,1984-1985
54234,Marc Tardif,LW,180,85,21,31,76,0.684210526315789,34,1982-1983
54399,Todd Harkins,C,183,92,1,0,28,0.0357142857142857,49,1993-1994
54403,Wayne McBean,D,185,96,3,13,50,0.32,40,1993-1994
54404,Chris Joseph,D,175,82,1,4,43,0.116279069767442,36,2000-2001
54408,Jayson More,D,183,95,0,2,18,0.111111111111111,18,1998-1999
54466,St・Ephane Matteau,LW,185,82,4,4,52,0.153846153846154,27,2002-2003
54468,Adam Bennett,D,188,95,3,6,48,0.1875,49,1993-1994
54470,Doug Zmolek,D,181,82,2,7,43,0.209302325581395,60,1999-2000
54572,Steven Rice,RW,188,93,2,4,47,0.127659574468085,38,1997-1998
54889,Everett Sanipass,LW,175,83,5,5,29,0.344827586206897,41,1990-1991
54891,Don Maloney,LW,178,85,0,5,12,0.416666666666667,6,1990-1991
54898,Dan Maloney,LW,185,88,8,7,44,0.340909090909091,71,1981-1982
54899,Dave Maloney,D,188,97,3,22,68,0.367647058823529,51,1984-1985
54931,Craig Ramsay,LW,195,100,12,21,79,0.417721518987342,16,1984-1985
54935,Don Luce,C,188,86,4,4,39,0.205128205128205,32,1981-1982
54942,Steve Vickers,LW,183,84,9,11,34,0.588235294117647,13,1981-1982
54946,Tom Lysiak,C,180,84,2,19,51,0.411764705882353,14,1985-1986
55124,Blaine Stoughton,LW,178,83,28,16,68,0.647058823529412,8,1983-1984
55128,Bob Dailey,D,196,100,1,5,12,0.5,22,1981-1982
55131,Yvon Lambert,LW,183,88,25,39,77,0.831168831168831,38,1981-1982
55132,Darcy Rota,LW,180,86,28,20,59,0.813559322033898,73,1983-1984
55136,Andr・E Dupont,D,182,81,3,12,46,0.326086956521739,69,1982-1983
55333,Rob Zettler,D,178,84,1,4,49,0.102040816326531,56,2001-2002
55492,Peter Zezel,C,184,86,6,8,41,0.341463414634146,16,1998-1999
55653,Ron Stackhouse,D,191,84,2,19,76,0.276315789473684,102,1981-1982
55849,Don Murdoch,RW,180,82,9,13,49,0.448979591836735,23,1981-1982
55867,Damon Severson,D,185,79,11,28,82,0.475609756097561,58,2018-2019
56035,Tomas Hyka,RW,185,86,1,3,17,0.235294117647059,2,2018-2019
56037,Lukas Sedlak,C,190,86,4,2,47,0.127659574468085,10,2018-2019
56038,Tomas Hertl,C,191,92,35,39,77,0.961038961038961,18,2018-2019
56155,Al Hill,C,189,91,1,0,12,0.0833333333333333,10,1987-1988
56938,Juuso Riikola,D,173,84,2,3,37,0.135135135135135,10,2018-2019
57031,Craig Simpson,LW,188,92,4,7,24,0.458333333333333,26,1994-1995
57041,Wayne Van Dorp,LW,180,84,3,5,24,0.333333333333333,109,1991-1992
57075,Mario Tremblay,RW,193,103,19,20,56,0.696428571428571,55,1985-1986
57076,Bob Kelly,LW,178,91,0,4,16,0.25,12,1981-1982
57983,John Van Boxmeer,D,185,90,5,3,18,0.444444444444444,12,1983-1984
58126,John Kordic,RW,183,91,0,2,18,0.111111111111111,115,1991-1992
58427,Troy Loney,LW,180,96,5,4,30,0.3,23,1994-1995
59042,Troy Stecher,D,183,85,2,21,78,0.294871794871795,32,2018-2019
59478,Joel Edmundson,D,185,82,2,9,64,0.171875,68,2018-2019
59575,Devon Toews,D,177,77,5,13,48,0.375,4,2018-2019
59733,Frank Vatrano,C,175,78,24,15,81,0.481481481481481,38,2018-2019
59741,Derrick Pouliot,D,180,77,3,9,62,0.193548387096774,30,2018-2019
59843,Zemgus Girgensons,C,191,95,5,13,72,0.25,17,2018-2019
59968,Alexander Kerfoot,C,179,86,15,27,78,0.538461538461538,38,2018-2019
60099,Terry Martin,LW,196,108,1,3,11,0.363636363636364,0,1984-1985
60102,Don Barber,RW,186,90,1,6,25,0.28,6,1991-1992
60104,Doug Smail,RW,183,98,4,10,51,0.274509803921569,51,1992-1993
60106,Brian MacLellan,D,183,90,1,5,23,0.260869565217391,38,1991-1992
60107,Perry Berezan,C,188,95,3,4,28,0.25,28,1992-1993
60171,Mario Marois,D,183,101,1,4,51,0.0980392156862745,72,1991-1992
60172,Dean Kennedy,D,175,82,2,8,40,0.25,25,1994-1995
60181,Joe Paterson,LW,183,77,0,1,20,0.05,84,1988-1989
60230,Trevor van Riemsdyk,D,187,76,3,11,78,0.179487179487179,10,2018-2019
60239,Dan Bonar,C,188,85,1,1,20,0.1,40,1982-1983
60251,Charlie Coyle,C,180,84,12,22,81,0.419753086419753,20,2018-2019
60262,Paul Baxter,D,191,93,0,2,18,0.111111111111111,66,1986-1987
60726,Chandler Stephenson,C,182,86,5,6,64,0.171875,0,2018-2019
60821,Gary Yaremchuk,C,195,109,1,1,12,0.166666666666667,16,1984-1985
60877,Michael Colman,D,188,92,0,1,15,0.0666666666666667,32,1991-1992
61198,Rick Zombo,D,183,78,4,10,67,0.208955223880597,53,1995-1996
61228,Colin Miller,D,179,80,3,26,65,0.446153846153846,44,2018-2019
61644,David Saunders,LW,193,96,7,13,56,0.357142857142857,10,1987-1988
62204,Brayden Point,C,177,85,41,51,79,1.16455696202532,28,2018-2019
62293,Josh Morrissey,D,180,82,6,25,59,0.525423728813559,14,2018-2019
62370,Brian Benning,D,189,91,1,7,24,0.333333333333333,18,1994-1995
62407,Ryan Sproul,D,178,95,1,4,16,0.3125,6,2017-2018
62525,Evan Rodrigues,W,183,73,9,20,74,0.391891891891892,25,2018-2019
62534,Scott Wilson,LW,171,62,0,3,15,0.2,4,2018-2019
62746,Phil Di Giuseppe,LW,180,84,1,3,24,0.166666666666667,8,2018-2019
62762,Kelly Buchberger,RW,180,92,1,3,71,0.0563380281690141,109,2003-2004
63599,Marc Crawford,LW,183,85,0,3,21,0.142857142857143,67,1986-1987
63669,Terry Murray,D,188,90,3,22,74,0.337837837837838,60,1981-1982
63685,Davis Payne,RW,178,79,0,1,15,0.0666666666666667,7,1996-1997
